20260323,1532,勤美,146000,18000,3316000,0
20260323,1533,車王電,2000,0,405000,0
20260323,1535,中宇,3000,0,183000,0
20260323,1536,和大,88000,0,22619443,0
20260323,1537,廣隆,3000,0,502000,0
20260323,1538,正峰,0,0,0,0
20260323,1539,巨庭,5000,0,280000,0
20260323,1540,喬福,3000,9000,1687000,0
20260323,1541,錩泰,2000,0,108000,0
20260323,1558,伸興,4000,0,482287,0
20260323,1560,中砂,59000,109000,1937000,0
20260323,1563,巧新,10000,0,1769000,0
20260323,1565,精華,2000,0,879000,0
20260323,1568,倉佑,1000,0,538000,0
20260323,1569,濱川,0,22000,8147253,0
20260323,1570,力肯,0,0,322000,0
20260323,1580,新麥,2000,0,173000,0
20260323,1582,信錦,25000,0,7031000,0
20260323,1583,程泰,0,0,50000,0
20260323,1584,精剛,25000,56000,10581945,0
20260323,1586,和勤,15000,0,1296472,0
20260323,1587,吉茂,50000,5000,2507271,0
20260323,1589,永冠-KY,0,0,3256426,0
20260323,1590,亞德客-KY,27000,6000,490000,0
20260323,1591,駿吉-KY,0,0,757808,0
20260323,1593,祺驊,0,0,69275,0
20260323,1595,川寶,0,0,501000,0
20260323,1597,直得,67000,0,1683100,0
20260323,1598,岱宇,5000,0,2211898,0
20260323,1599,宏佳騰,0,0,138000,0
20260323,1603,華電,13000,0,1319000,0
20260323,1604,聲寶,29000,83000,1437000,0
20260323,1605,華新,1778000,449000,148336540,0
20260323,1608,華榮,124000,194000,10416000,0
20260323,1609,大亞,1190000,23000,32262302,0
20260323,1611,中電,11000,55000,2441240,0
20260323,1612,宏泰,20000,7000,3300000,0
20260323,1614,三洋電,2000,0,382000,0
20260323,1615,大山,6000,0,570300,0
20260323,1616,億泰,64000,25000,3793000,0
20260323,1617,榮星,6000,0,628685,0
20260323,1618,合機,8000,0,4214000,0
20260323,1626,艾美特-KY,23000,1000,308620,0
20260323,1702,南僑,47000,0,7892000,0
20260323,1707,葡萄王,8000,0,1080000,0
20260323,1708,東鹼,318000,0,3493000,0
20260323,1709,和益,14000,4000,1294000,0
20260323,1710,東聯,1579000,150000,17004000,0
20260323,1711,永光,2000,806000,27512000,0
20260323,1712,興農,13000,0,2478000,0
20260323,1713,國化,11000,77000,1929000,0
20260323,1714,和桐,474000,0,5888000,0
20260323,1717,長興,2292000,1266000,43510000,0
20260323,1718,中纖,381000,67000,9833600,0
20260323,1720,生達,26000,0,533000,0
20260323,1721,三晃,0,0,34000,0
20260323,1722,台肥,1137000,60000,19301000,0
20260323,1723,中碳,104000,17000,13546000,0
20260323,1725,元禎,4000,0,174000,0
20260323,1726,永記,3000,0,60000,0
20260323,1727,中華化,41000,39000,1807000,0
20260323,1730,花仙子,5000,0,87000,0
20260323,1731,美吾華,16000,0,282000,0
20260323,1732,毛寶,0,0,667000,0
20260323,1733,五鼎,8000,8000,1391000,0
20260323,1734,杏輝,3000,0,628400,0
20260323,1735,日勝化,0,0,843000,0
20260323,1736,喬山,23000,20000,5223215,0
20260323,1737,臺鹽,15000,0,658000,0
20260323,1742,台蠟,0,0,10026,0
20260323,1752,南光,2000,0,270000,0
20260323,1760,寶齡富錦,5000,0,544000,0
20260323,1762,中化生,8000,0,282000,0
20260323,1773,勝一,62000,0,2658877,0
20260323,1776,展宇,1000,2000,76000,0
20260323,1777,生泰,0,0,145000,0
20260323,1781,合世,0,0,45000,0
20260323,1783,和康生,8000,0,259000,0
20260323,1784,訊聯,17000,19000,961691,0
20260323,1785,光洋科,277000,82000,6497520,0
20260323,1786,科妍,3000,22000,3118625,0
20260323,1788,杏昌,0,0,50000,0
20260323,1789,神隆,64000,140000,8359000,0
20260323,1795,美時,617000,132000,9579000,0
20260323,1796,金穎生技,0,0,53000,0
20260323,1799,易威,0,0,0,0
20260323,1802,台玻,16292000,459000,70503000,0
20260323,1805,寶徠,7000,0,172000,0
20260323,1806,冠軍,30000,14000,2477000,0
20260323,1808,潤隆,103000,200000,13838000,0
20260323,1809,中釉,196000,590000,3102000,0
20260323,1810,和成,33000,0,10212000,0
20260323,1813,寶利徠,0,0,66000,0
20260323,1815,富喬,328000,2091000,35227299,0
20260323,1817,凱撒衛,0,0,183000,0
20260323,1903,士紙,18000,0,1807637,0
20260323,1904,正隆,56000,36000,7377000,0
20260323,1905,華紙,617000,49000,24522000,0
20260323,1906,寶隆,11000,0,329000,0
20260323,1907,永豐餘,326000,17000,13589000,0
20260323,1909,榮成,82000,7000,4920007,0
20260323,2002,中鋼,16382000,1375000,485235569,0
20260323,2006,東和鋼鐵,11000,0,6771146,0
20260323,2007,燁興,0,0,3000,0
20260323,2008,高興昌,0,0,80000,0
20260323,2009,第一銅,47000,44000,5512000,0
20260323,2010,春源,62000,12000,2170000,0
20260323,2012,春雨,16000,0,143000,0
20260323,2013,中鋼構,6000,0,267000,0
20260323,2014,中鴻,1051000,13000,65211000,0
20260323,2015,豐興,116000,2000,5347000,0
20260323,2017,官田鋼,83000,2000,3334000,0
20260323,2020,美亞,18000,0,977600,0
20260323,2022,聚亨,0,0,0,0
20260323,2023,燁輝,648000,312000,39498650,0
20260323,2024,志聯,0,0,23000,0
20260323,2025,千興,0,0,0,0
20260323,2027,大成鋼,3914000,1958000,117045563,0
20260323,2028,威致,26000,0,726000,0
20260323,2029,盛餘,13000,1000,1118000,0
20260323,2030,彰源,271000,0,3559000,0
20260323,2031,新光鋼,19000,0,3576000,0
20260323,2032,新鋼,63000,4000,1329000,0
20260323,2033,佳大,0,0,161000,0
20260323,2034,允強,164000,37000,21538816,0
20260323,2035,唐榮,0,0,0,0
20260323,2038,海光,43000,0,3246640,0
20260323,2049,上銀,326000,201000,11419322,0
20260323,2059,川湖,11000,9000,1172550,0
20260323,2061,風青,0,0,474000,0
20260323,2062,橋椿,54000,0,1639402,0
20260323,2063,世鎧,0,9000,58000,0
20260323,2064,晉椿,0,0,34000,0
20260323,2065,世豐,0,47000,116845,0
20260323,2066,世德,0,0,219000,0
20260323,2067,嘉鋼,0,0,0,0
20260323,2069,運錩,55000,2000,867330,0
20260323,2070,精湛,0,20627,139373,0
20260323,2101,南港,284000,0,23191000,0
20260323,2102,泰豐,61000,0,5351000,0
20260323,2103,台橡,294000,102000,8549000,0
20260323,2104,國際中橡,290000,10000,14487000,0
20260323,2105,正新,544000,53000,45482892,0
20260323,2106,建大,270000,0,7155796,0
20260323,2107,厚生,9000,0,742000,0
20260323,2108,南帝,33000,0,1739000,0
20260323,2109,華豐,2000,4000,883000,0
20260323,2114,鑫永銓,1000,0,97800,0
20260323,2115,六暉-KY,1000,0,267000,0
20260323,2201,裕隆,192000,0,57162280,0
20260323,2204,中華,51000,56000,10022000,0
20260323,2206,三陽工業,289000,101000,17672000,0
20260323,2207,和泰車,141000,0,11209410,0
20260323,2208,台船,0,0,0,0
20260323,2211,長榮鋼,55000,8000,5740000,0
20260323,2221,大甲,0,0,77000,0
20260323,2228,劍麟,2000,17583,4401222,0
20260323,2230,泰茂,0,18000,1866846,0
20260323,2231,為升,7000,0,4989855,0
20260323,2233,宇隆,5000,24000,2109000,0
20260323,2235,謚源,0,0,23000,0
20260323,2236,百達-KY,2000,0,652863,0
20260323,2239,英利-KY,9000,0,743000,0
20260323,2241,艾姆勒,7000,0,1039000,0
20260323,2243,宏旭-KY,0,0,0,0
20260323,2247,汎德永業,12000,0,1785198,0
20260323,2248,華勝-KY,2000,0,11000,0
20260323,2250,IKKA-KY,3000,0,638414,0
20260323,2254,巨鎧精密-創,0,0,12000,0
20260323,2301,光寶科,2413000,1344642,59873667,0
20260323,2302,麗正,0,0,1672000,0
20260323,2303,聯電,9032000,6954000,517462470,0
20260323,2305,全友,0,0,1389000,0
20260323,2308,台達電,157000,94044,3247970,0
20260323,2312,金寶,664000,40000,60881000,0
20260323,2313,華通,380000,705000,30351000,0
20260323,2314,台揚,0,0,0,0
20260323,2316,楠梓電,304000,576000,4178000,0
20260323,2317,鴻海,14410000,851077,143701291,0
20260323,2321,東訊,0,0,0,0
20260323,2323,中環,1186000,141000,12557000,0
20260323,2324,仁寶,2897000,3000,440313597,0
20260323,2327,國巨*,1568000,92000,8821902,0
20260323,2328,廣宇,89000,242000,42082845,0
20260323,2329,華泰,382000,876000,27365000,0
20260323,2330,台積電,967000,228000,4215680,0
20260323,2331,精英,90000,9000,15381000,0
20260323,2332,友訊,179000,4000,13370000,0
20260323,2337,旺宏,1071000,1399000,22273000,0
20260323,2338,光罩,195000,795000,9594000,0
20260323,2340,台亞,118000,471000,18922000,0
20260323,2342,茂矽,0,61000,4121000,0
20260323,2344,華邦電,0,243000,92746000,0
20260323,2345,智邦,61000,62000,1889445,0
20260323,2347,聯強,82000,23000,8157406,0
20260323,2348,海悅,22000,10000,3444126,0
20260323,2349,錸德,0,0,0,0
20260323,2351,順德,12000,0,3396000,0
20260323,2352,佳世達,195000,158000,24918000,0
20260323,2353,宏碁,78000,21000,304764275,0
20260323,2354,鴻準,686000,75000,44742000,0
20260323,2355,敬鵬,241000,46000,10569000,0
20260323,2356,英業達,459000,4546000,238731319,0
20260323,2357,華碩,45000,19000,49496013,0
20260323,2359,所羅門,9000,19000,10866554,0
20260323,2360,致茂,11000,39000,3471542,0
20260323,2362,藍天,66000,0,4871000,0
20260323,2363,矽統,141000,110000,38800000,0
20260323,2364,倫飛,7000,17000,576500,0
20260323,2365,昆盈,10000,16000,11506000,0
20260323,2367,燿華,487000,27000,61663260,0
20260323,2368,金像電,1011000,123000,12259780,0
20260323,2369,菱生,1535000,1021000,12718000,0
20260323,2371,大同,2888000,65000,81556000,0
20260323,2373,震旦行,3000,0,112000,0
20260323,2374,佳能,191000,112000,21856101,0
20260323,2375,凱美,28000,3000,3178503,0
20260323,2376,技嘉,207000,398000,57123812,0
20260323,2377,微星,891000,18000,30394062,0
20260323,2379,瑞昱,87000,16000,45886416,0
20260323,2380,虹光,0,0,0,0
20260323,2382,廣達,1629000,0,94657863,0
20260323,2383,台光電,46000,24000,1662008,0
20260323,2385,群光,1359000,8000,42393174,0
20260323,2387,精元,360000,81000,4726000,0
20260323,2388,威盛,131000,499000,18081000,0
20260323,2390,云辰,48000,0,1407000,0
20260323,2392,正崴,67000,0,20640000,0
20260323,2393,億光,839000,14000,7227000,0
20260323,2395,研華,109000,60000,18416517,0
20260323,2397,友通,10000,0,1262000,0
20260323,2399,映泰,0,210000,8577000,0
20260323,2401,凌陽,120000,420000,15686000,0
20260323,2402,毅嘉,129000,30000,10614000,0
20260323,2404,漢唐,400000,7000,5965036,0
20260323,2405,輔信,566000,4000,10141000,0
20260323,2406,國碩,1043000,51000,15467465,0
20260323,2408,南亞科,0,192000,26051955,0
20260323,2409,友達,6773000,0,735524000,0
20260323,2412,中華電,628000,151000,28442788,0
20260323,2413,環科,0,14000,1810000,0
20260323,2414,精技,5000,6000,557000,0
20260323,2415,錩新,8000,0,264000,0
20260323,2417,圓剛,5000,53000,3411000,0
20260323,2419,仲琦,21000,0,6408000,0
20260323,2420,新巨,9000,6000,863000,0
20260323,2421,建準,1124000,10000,11175000,0
20260323,2423,固緯,4000,0,546000,0
20260323,2424,隴華,0,0,0,0
20260323,2425,承啟,30000,39000,1409000,0
20260323,2426,鼎元,9000,140000,4365000,0
20260323,2427,三商電,59000,9000,4608000,0
20260323,2428,興勤,66000,7000,2726000,0
20260323,2429,銘旺科,0,0,0,0
20260323,2430,燦坤,22000,0,241000,0
20260323,2431,聯昌,0,0,2597000,0
20260323,2432,倚天酷碁-創,0,0,42000,0
20260323,2433,互盛電,7000,0,101000,0
20260323,2434,統懋,0,0,69000,0
20260323,2436,偉詮電,100000,241000,6741000,0
20260323,2438,翔耀,0,0,0,0
20260323,2439,美律,357000,124000,11973517,0
20260323,2440,太空梭,0,0,0,0
20260323,2441,超豐,268000,20000,13916000,0
20260323,2442,新美齊,47000,0,8714261,0
20260323,2444,兆勁,0,0,0,0
20260323,2449,京元電子,5900000,68000,49204687,0
20260323,2450,神腦,7000,0,497000,0
20260323,2451,創見,13000,88000,4721000,0
20260323,2453,凌群,3000,14000,3066000,0
20260323,2454,聯發科,147000,568000,2177133,0
20260323,2455,全新,167000,787000,9974000,0
20260323,2457,飛宏,199000,490000,19399704,0
20260323,2458,義隆,629000,354000,16296514,0
20260323,2459,敦吉,5000,0,335000,0
20260323,2460,建通,0,0,0,0
20260323,2461,光群雷,7000,7000,1371000,0
20260323,2462,良得電,6000,0,1254970,0
20260323,2464,盟立,70000,2000,8062195,0
20260323,2465,麗臺,0,0,0,0
20260323,2466,冠西電,0,0,11000,0
20260323,2467,志聖,32000,11000,1562949,0
20260323,2468,華經,1000,7000,1318000,0
20260323,2471,資通,6000,0,539000,0
20260323,2472,立隆電,49000,100000,2274000,0
20260323,2474,可成,575000,79000,52893487,0
20260323,2476,鉅祥,64000,176000,6824541,0
20260323,2477,美隆電,21000,1000,903000,0
20260323,2478,大毅,57000,28000,3805000,0
20260323,2480,敦陽科,67000,0,2361000,0
20260323,2481,強茂,9000,138000,12512000,0
20260323,2482,連宇,1000,0,918000,0
20260323,2483,百容,10000,15000,344000,0
20260323,2484,希華,8000,0,5239000,0
20260323,2485,兆赫,0,1000,11102000,0
20260323,2486,一詮,7000,14000,5106068,0
20260323,2488,漢平,5000,0,814000,0
20260323,2489,瑞軒,0,0,12466000,0
20260323,2491,吉祥全,0,0,203000,0
20260323,2492,華新科,386000,12000,7539000,0
20260323,2493,揚博,9000,23000,3696202,0
20260323,2495,普安,225000,234000,9762000,0
20260323,2496,卓越,0,0,52000,0
20260323,2497,怡利電,32000,0,990000,0
20260323,2498,宏達電,129000,280000,81121024,0
20260323,2501,國建,98000,37000,3240000,0
20260323,2504,國產,531000,0,12911000,0
20260323,2505,國揚,32000,11000,1891000,0
20260323,2506,太設,7000,13000,1209000,0
20260323,2509,全坤建,0,0,630000,0
20260323,2511,太子,191000,0,3181000,0
20260323,2514,龍邦,23000,0,528000,0
20260323,2515,中工,644000,978000,58239650,0
20260323,2516,新建,0,0,0,0
20260323,2520,冠德,629000,0,16253600,0
20260323,2524,京城,10000,110000,2121000,0
20260323,2527,宏璟,17000,0,1203000,0
20260323,2528,皇普,62000,18000,7288650,0
20260323,2530,華建,74000,0,16212042,0
20260323,2534,宏盛,128000,18000,7062000,0
20260323,2535,達欣工,14000,13000,526000,0
20260323,2536,宏普,8000,0,1285000,0
20260323,2537,聯上發,157000,48000,6114000,0
20260323,2538,基泰,6000,17000,2140000,0
20260323,2539,櫻花建,196000,0,14423289,0
20260323,2540,愛山林,113000,12000,16904932,0
20260323,2542,興富發,1198000,11000,65956466,0
20260323,2543,皇昌,126000,13000,18063172,0
20260323,2545,皇翔,99000,57000,6805000,0
20260323,2546,根基,25000,0,296000,0
20260323,2547,日勝生,432000,0,4196000,0
20260323,2548,華固,113000,12000,3457700,0
20260323,2596,綠意,3000,0,213000,0
20260323,2597,潤弘,164000,0,1064110,0
20260323,2601,益航,0,0,0,0
20260323,2603,長榮,453000,209000,97259921,0
20260323,2605,新興,424000,101000,12968000,0
20260323,2606,裕民,202000,30000,15083924,0
20260323,2607,榮運,150000,11000,3133000,0
20260323,2608,嘉里大榮,81000,7000,1615000,0
20260323,2609,陽明,4910000,68000,166730898,0
20260323,2610,華航,2793000,1200000,218843000,0
20260323,2611,志信,3000,0,1866500,0
20260323,2612,中航,0,37000,3052000,0
20260323,2613,中櫃,8000,35000,1332000,0
20260323,2614,東森,43000,131000,2348010,0
20260323,2615,萬海,516000,6940000,80873683,0
20260323,2616,山隆,0,0,318000,0
20260323,2617,台航,18000,0,1767000,0
20260323,2618,長榮航,5196000,462000,114514259,0
20260323,2630,亞航,26000,30000,2115839,0
20260323,2633,台灣高鐵,1802000,0,70830873,0
20260323,2634,漢翔,115000,48000,22699000,0
20260323,2636,台驊控股,42000,0,3280626,0
20260323,2637,慧洋-KY,231000,0,7982030,0
20260323,2640,大車隊,11000,0,93000,0
20260323,2641,正德,128000,1000,14334111,0
20260323,2642,宅配通,3000,0,411000,0
20260323,2643,捷迅,0,0,79474,0
20260323,2645,長榮航太,6000,0,7286579,0
20260323,2646,星宇航空,71000,270000,105310000,0
20260323,2701,萬企,2000,0,157000,0
20260323,2702,華園,3000,0,177300,0
20260323,2704,國賓,40000,2000,1594000,0
20260323,2705,六福,7000,8000,478000,0
20260323,2706,第一店,28000,1000,355000,0
20260323,2707,晶華,29000,0,1229000,0
20260323,2712,遠雄來,1000,0,2000,0
20260323,2718,全心投控,0,0,167000,0
20260323,2719,燦星旅,0,0,34000,0
20260323,2722,夏都,5000,0,240515,0
20260323,2723,美食-KY,22000,3000,2528000,0
20260323,2724,藝舍-KY,0,0,0,0
20260323,2726,雅茗-KY,0,0,77000,0
20260323,2727,王品,5000,8000,733812,0
20260323,2729,瓦城,0,0,101844,0
20260323,2731,雄獅,8000,1000,987631,0
20260323,2732,六角,0,0,384000,0
20260323,2734,易飛網,0,0,560000,0
20260323,2736,富野,0,0,386948,0
20260323,2739,寒舍,1000,0,244000,0
20260323,2743,山富,0,6000,952200,0
20260323,2745,五福,0,35000,488000,0
20260323,2748,雲品,3000,0,771900,0
20260323,2751,王座,0,0,4000,0
20260323,2753,八方雲集,5000,0,432000,0
20260323,2754,亞洲藏壽司,0,0,106000,0
20260323,2755,揚秦,0,15000,65422,0
20260323,2756,聯發國際,0,0,84000,0
20260323,2762,世界健身-KY,1000,0,88000,0
20260323,2801,彰銀,418000,610000,20785170,0
20260323,2812,台中銀,591000,487000,63152860,0
20260323,2816,旺旺保,1000,0,611150,0
20260323,2820,華票,113000,0,2325000,0
20260323,2832,台產,9000,0,413000,0
20260323,2834,臺企銀,7892000,0,115918012,0
20260323,2836,高雄銀,110000,0,4162960,0
20260323,2838,聯邦銀,96000,0,10734467,0
20260323,2845,遠東銀,1399000,301000,48725110,0
20260323,2849,安泰銀,20000,0,289000,0
20260323,2850,新產,23000,0,1127000,0
20260323,2851,中再保,23000,1000,3304000,0
20260323,2852,第一保,54000,0,2174000,0
20260323,2855,統一證,233000,0,4472500,0
20260323,2867,三商壽,0,0,155000,0
20260323,2880,華南金,1207000,300000,22019028,0
20260323,2881,富邦金,6533000,151000,202432085,0
20260323,2882,國泰金,4822000,292332,103196678,0
20260323,2883,凱基金,1342000,629401,24742197,0
20260323,2884,玉山金,5452000,3199692,269148483,0
20260323,2885,元大金,330000,638000,14184121,0
20260323,2886,兆豐金,1204000,321000,49293595,0
20260323,2887,台新新光金,19072000,897000,206325269,0
20260323,2887I,台新新光辛特,0,0,3414000,0
20260323,2889,國票金,478000,0,40654347,0
20260323,2890,永豐金,4658000,75000,18069350,0
20260323,2891,中信金,9433000,363000,132617508,0
20260323,2892,第一金,618000,0,5915080,0
20260323,2897,王道銀行,662000,0,30861000,0
20260323,2901,欣欣,0,0,37000,0
20260323,2903,遠百,143000,76000,7687000,0
20260323,2904,匯僑,5000,0,101000,0
20260323,2905,三商,52000,57000,3661060,0
20260323,2906,高林,10000,0,841000,0
20260323,2908,特力,2000,0,1189000,0
20260323,2910,統領,0,0,37000,0
20260323,2911,麗嬰房,0,0,0,0
20260323,2912,統一超,502000,171572,20969267,0
20260323,2913,農林,129000,6000,10242000,0
20260323,2915,潤泰全,686000,0,34839583,0
20260323,2916,滿心,0,0,64000,0
20260323,2924,宏太-KY,0,0,0,0
20260323,2926,誠品生活,0,0,23000,0
20260323,2929,淘帝-KY,2000,8000,1208000,0
20260323,2939,永邑-KY,0,0,70000,0
20260323,3002,歐格,0,0,824000,0
20260323,3003,健和興,28000,0,1776000,0
20260323,3004,豐達科,16000,5000,1366762,0
20260323,3005,神基,1817000,0,28468444,0
20260323,3006,晶豪科,0,435000,4530000,0
20260323,3008,大立光,223000,69531,7719290,0
20260323,3010,華立,45000,7000,3155900,0
20260323,3011,今皓,54000,16000,3761000,0
20260323,3013,晟銘電,48000,3000,12139000,0
20260323,3014,聯陽,101000,9000,5911000,0
20260323,3015,全漢,53000,0,4498000,0
20260323,3016,嘉晶,72000,45000,2788211,0
20260323,3017,奇鋐,35000,64000,596278,0
20260323,3018,隆銘綠能,0,0,0,0
20260323,3019,亞光,119000,0,24437000,0
20260323,3021,鴻名,6000,0,223000,0
20260323,3022,威強電,163000,153000,5287000,0
20260323,3023,信邦,412000,36000,9434295,0
20260323,3024,憶聲,49000,0,3528000,0
20260323,3025,星通,56000,132000,1434000,0
20260323,3026,禾伸堂,7000,48000,1509050,0
20260323,3027,盛達,58000,0,3176000,0
20260323,3028,增你強,71000,20000,7039000,0
20260323,3029,零壹,86000,7000,11426000,0
20260323,3030,德律,30000,5000,3672000,0
20260323,3031,佰鴻,32000,0,1626000,0
20260323,3032,偉訓,41000,21000,3155000,0
20260323,3033,威健,947000,206000,31319000,0
20260323,3034,聯詠,5000,268481,60581688,0
20260323,3035,智原,18000,168000,24283218,0
20260323,3036,文曄,762000,104000,49554838,0
20260323,3037,欣興,48000,0,6554887,0
20260323,3038,全台,44000,10000,1466000,0
20260323,3040,遠見,0,41000,1561000,0
20260323,3041,揚智,10000,86000,4764000,0
20260323,3042,晶技,49000,25000,6096000,0
20260323,3043,科風,3000,0,702847,0
20260323,3044,健鼎,84000,0,6883368,0
20260323,3045,台灣大,237000,520000,59200162,0
20260323,3046,建碁,4000,0,604000,0
20260323,3047,訊舟,43000,15000,11556000,0
20260323,3048,益登,20000,338000,9195000,0
20260323,3049,精金,0,0,0,0
20260323,3050,鈺德,117000,0,3753000,0
20260323,3051,力特,77000,7000,2482000,0
20260323,3052,夆典,88000,0,1676000,0
20260323,3054,立萬利,0,2000,74000,0
20260323,3055,蔚華科,2000,0,1897000,0
20260323,3056,富華新,225000,30000,31977796,0
20260323,3057,喬鼎,0,0,0,0
20260323,3058,立德,0,0,0,0
20260323,3059,華晶科,67000,18000,14782000,0
20260323,3060,銘異,14000,149000,5117066,0
20260323,3062,建漢,143000,0,20249000,0
20260323,3064,泰偉,0,0,0,0
20260323,3066,李洲,0,0,295000,0
20260323,3071,協禧,1000,0,832000,0
20260323,3073,天方能源,0,0,275635,0
20260323,3078,僑威,194000,9000,5486000,0
20260323,3081,聯亞,281000,49000,1852400,0
20260323,3083,網龍,0,0,401000,0
20260323,3085,新零售,0,0,0,0
20260323,3086,華義,0,4000,2900,0
